"logFC","logCPM","LR","PValue","FDR"
"K17910",-0.524740007132867,1.29992517669008,4.9542137873928,0.0260271571151146,0.806033011016698
"K13409",0.333519941568696,7.53304923458466,4.94655428266904,0.0261427229546808,0.806033011016698
"K07495",0.977387468726885,4.59535831540864,4.94410452683695,0.0261797970582842,0.806033011016698
"K19702",-0.319905550724514,5.32655248308944,4.89124932792593,0.0269931464566234,0.811723954290022
"K05515",0.116563547861486,9.74963212296077,4.879207571591,0.0271820954531249,0.811723954290022
"K03495",0.148606751534965,9.41525986508001,4.87163824133575,0.0273015704805656,0.811723954290022
"K03680",-0.723657752730535,-0.126129202540071,4.86780332376107,0.0273623094948494,0.811723954290022
"K06875",-0.721970661525057,0.0716478552750529,4.8621420728459,0.0274522317293495,0.811723954290022
"K03100",0.0880850655111769,9.58378571623848,4.85469678375433,0.0275709594528287,0.811723954290022
"K14164",-0.358696003123771,5.12645860052238,4.84851485680363,0.0276699465591226,0.811723954290022
"K09461",0.133438296261785,8.78500969512655,4.84810122901131,0.0276765828889358,0.811723954290022
"K09650",1.11076216459871,-0.373871183513744,4.84303806434902,0.0277579516674147,0.811723954290022
"K02658",0.896661896721473,5.90302050490392,4.84293614237613,0.0277595921814254,0.811723954290022
"K20201",-0.549410618817279,-0.0294425407267429,4.80741586377211,0.0283375085595866,0.819205689646229
"K07687",1.76172307488189,-2.1652257184727,4.80465533695569,0.0283829436322743,0.819205689646229
"K13787",-0.148014222823526,7.81144738197096,4.79389143832606,0.0285608304459542,0.819205689646229
"K09943",2.82340419123809,-2.92028034480003,4.7928212681686,0.0285785796525493,0.819205689646229
"K07305",0.0765132088161107,8.98931914951812,4.77013187627423,0.0289576074566984,0.826001557796705
"K07566",0.11253536177337,8.42746503402902,4.7348677325964,0.0295571208289805,0.828669828250476
"K03466",-0.0970340631881187,10.7730313851975,4.72745331368233,0.0296848074155414,0.828669828250476
"K16436",-0.42760338485285,2.6649064558934,4.72610058165652,0.0297081652579259,0.828669828250476
"K16029",-0.562353803960293,0.631980132503903,4.71242919875918,0.029945308800248,0.828669828250476
"K00166",0.151406704590154,8.02460806348076,4.71041606322816,0.0299803948642545,0.828669828250476
"K06969",0.12730043548487,8.77695688226991,4.70503186023046,0.0300744444596386,0.828669828250476
"K07648",-0.383953721797059,1.83718176592076,4.70127236290672,0.0301402964533828,0.828669828250476
"K07657",0.193322860587645,8.00949988433566,4.69114067456496,0.0303185141109888,0.828669828250476
"K07507",0.129010155397296,7.32628055281072,4.69033013662457,0.0303328189409437,0.828669828250476
"K16015",-0.711349751541449,-0.0908190328318885,4.65502059481057,0.0309628610969341,0.831206460756832
"K03455",0.139101771167502,9.61055483594374,4.65179583824323,0.0310210776843541,0.831206460756832
"K05366",0.161833369002434,10.6303259106921,4.64961764618114,0.0310604652060451,0.831206460756832
"K03042",-0.444451695840273,0.586614340332266,4.62962675042073,0.0314243992568126,0.831206460756832
"K15996",-0.423821837611016,-0.0126210468411701,4.61646399018849,0.0316664534689092,0.831206460756832
"K18364",-0.369705915117453,1.12860353223333,4.59899855013481,0.0319906378362244,0.831206460756832
"K03797",0.154484067258663,9.99492043783649,4.59546905104459,0.0320565701470867,0.831206460756832
"K13051",0.207086209283017,8.54898672617966,4.5919266741918,0.0321228856223525,0.831206460756832
"K10778",0.134328651135451,8.20206169107392,4.58727717413525,0.0322101444900488,0.831206460756832
"K00446",-0.216433722113241,6.43543391178856,4.56794727760529,0.0325755767643664,0.831206460756832
"K03491",0.595378248122637,1.02168585539555,4.56782417090839,0.032577917920335,0.831206460756832
"K00639",0.132739126646755,8.49746414990003,4.56356800234099,0.0326589668357436,0.831206460756832
"K13821",0.155152112897531,9.51070977648773,4.56078364756908,0.0327121023379198,0.831206460756832
"K01663",-0.359239243929789,1.54125351798964,4.55680251605091,0.0327882334938963,0.831206460756832
"K02077",-0.155057662334845,7.27188915067784,4.5412749779574,0.0330869390953089,0.831206460756832
"K03327",0.307567474200415,8.46714120882699,4.53686907647636,0.033172212672646,0.831206460756832
"K17331",-0.313842675685622,4.86425079723148,4.52224174817084,0.033456965708374,0.831206460756832
"K01284",0.19482826457264,9.33479827513086,4.51679201134677,0.0335637086537439,0.831206460756832
"K12526",-0.71912612188841,2.93431736839774,4.48784110628897,0.034136761423531,0.831206460756832
"K01206",0.18960192979029,8.42876339257492,4.47844511372399,0.0343249355501703,0.831206460756832
"K16393",-0.398426001969849,1.06799652967972,4.47352290818802,0.0344239453411299,0.831206460756832
"K15496",-0.401373642785103,2.69553955412851,4.46927814334271,0.0345095682065694,0.831206460756832
"K17641",-0.375171152514612,3.29174430334278,4.44636856446193,0.0349755463004586,0.831206460756832
"K09147",-0.364274935677659,0.83274485056075,4.43857415206006,0.0351355798986587,0.831206460756832
"K08309",0.183210610462935,8.83979231296711,4.42564424402539,0.0354027459089057,0.831206460756832
"K13529",-0.126509425321747,8.10403520364954,4.38375130529093,0.0362830599687074,0.831206460756832
"K03568",0.119231914053121,9.79016803968684,4.3625860274978,0.0367364977317457,0.831206460756832
"K01599",0.0809975487512947,9.2296714595835,4.36198775397344,0.0367494008351628,0.831206460756832
"K06890",0.150953637024432,7.72478924100806,4.3617014897503,0.0367555764402993,0.831206460756832
"K04773",0.158906056016257,9.18212905848931,4.34733989821103,0.0370667995315281,0.831206460756832
"K13641",-0.184268754754969,5.93455098359068,4.34648487128529,0.0370854152322423,0.831206460756832
"K16653",-0.146310567082902,6.88789980388689,4.34041301944214,0.0372178939715675,0.831206460756832
"K19203",-0.447501181485224,3.27929800175388,4.33955343365985,0.0372366888657906,0.831206460756832
"K03315",1.3897361906253,1.86682669124484,4.33821943186129,0.0372658765833348,0.831206460756832
"K11355",0.879805987724096,2.23028710364909,4.33127856567831,0.0374181286960491,0.831206460756832
"K16117",-0.574531810393509,0.543465282822175,4.3230842013339,0.0375987162352742,0.831206460756832
"K06158",0.0861312489764914,9.60724080763229,4.30395949056299,0.038023748854892,0.831206460756832
"K03891",-0.13460310668933,8.05899460363141,4.30290702396299,0.0380472848303234,0.831206460756832
"K15314",-0.445615549819507,5.67728024446423,4.2947762535052,0.038229626080699,0.831206460756832
"K04711",0.562877099034127,0.954476540587878,4.29476478162755,0.0382298839959495,0.831206460756832
"K12712",-0.364043582323556,0.766870144454729,4.29336327094703,0.0382614070348867,0.831206460756832
"K00221",-0.907907495470732,0.887808411057717,4.28139983006041,0.0385316025195196,0.831206460756832
"K19580",-0.604676703701666,1.25348399268383,4.28000328397229,0.0385632737797771,0.831206460756832
"K04565",0.113831909028762,7.36314969495717,4.26470300391916,0.0389120508341893,0.831206460756832
"K10541",-0.40342597383221,0.712551763404431,4.25608148901438,0.0391100379751967,0.831206460756832
"K07653",-0.224727899603087,6.94969502016268,4.20591026199336,0.0402833488205265,0.831206460756832
"K16905",-0.460652254058452,0.0144881653602669,4.1991332468419,0.0404446464093121,0.831206460756832
"K03497",0.110648024291045,9.78927272539205,4.18770612977932,0.0407181569292382,0.831206460756832
"K19163",0.420621995505446,1.441062644479,4.18712383558916,0.0407321461625631,0.831206460756832
"K11386",-0.324979711706764,3.49459676080317,4.17697812644022,0.0409767018395243,0.831206460756832
"K09125",0.194606957291084,7.81435728776066,4.17376900336785,0.0410543762556705,0.831206460756832
"K03014",-0.77845075267694,0.47207243576688,4.17174528344349,0.0411034383686745,0.831206460756832
"K06920",0.126632691645369,8.04135003419571,4.16442105771454,0.0412815188163255,0.831206460756832
"K13282",0.181545112644049,8.71621115118591,4.16073035312093,0.0413715611102991,0.831206460756832
"K03630",0.154498640127746,8.22319715599025,4.15003423891763,0.0416336820163294,0.831206460756832
"K00004",-0.186117114315965,5.8634001137645,4.14245663480899,0.0418204356875004,0.831206460756832
"K16150",-0.323272692564747,6.68473959653752,4.1413579223618,0.0418475869604337,0.831206460756832
"K13074",-0.557490689769118,0.219356386534673,4.13896232340694,0.0419068510076972,0.831206460756832
"K16378",-0.434055529060303,1.98899459314542,4.11674664339812,0.0424606586991565,0.831206460756832
"K11105",-0.119983471608045,8.49056424576545,4.11511745562972,0.0425015738201654,0.831206460756832
"K00788",0.106236129702033,8.41491320567976,4.10834741786537,0.0426720398022595,0.831206460756832
"K00684",0.0904366209908636,8.2124007496731,4.10067761103494,0.0428660303525676,0.831206460756832
"K02200",0.169680142573267,7.05703639001464,4.08603795526179,0.0432388865326638,0.831206460756832
"K14987",0.323959684398523,6.15843907027367,4.07656115583342,0.0434820678795683,0.831206460756832
"K16033",-0.498684869191857,0.320781026966485,4.07450626201572,0.0435349874534136,0.831206460756832
"K02475",-0.377857519487767,0.513927665009191,4.06101313815107,0.0438841627498086,0.831206460756832
